Customer_ID,Age,Gender,Religion,Season,Festival,Fashion_Trend,Purchasing Power,Avg_Spend,Family_Size,Urban_Rural,Education_Level,Preferred_Clothing_Type,Color,Pattern,Material,Fashion_Influence_Source,Cluster,Fashion Influence,Product Range,Customer Experience,Online Presence,sales,promotion,inventory,timestamp,date,Income,Spending_Score,cluster_name
C0350,30.0,Female,Christian,Winter,None,High,Low,2170,2,Rural,Postgraduate,Fusion Wear,Bright,Floral,Silk,Social Media,2,,Men's Wear,Poor,Strong,214,No,225,3/14/2025 10:48,12/16/2023,21093,98,Comfort-First Traditional Buyers
C0351,,Female,Muslim,Rainy,Christmas,High,High,3078,2,Rural,High School,Western Casual,Pastel,Printed,Rayon,Local Culture,1,Social Media,Original Fit,Good,Strong,193,Yes,290,7/14/2024 14:26,12/17/2023,28070,12,Festival-Driven High Spenders
C0352,53.0,Male,Christian,Summer,Eid,Medium,High,3438,5,Rural,High School,Ethnic Wear,Dark,Solid,Cotton,Traditional Media,1,Celebrities,Original Fit,Good,Moderate,201,No,315,9/18/2024 22:19,12/18/2023,45777,53,Festival-Driven High Spenders
C0353,37.0,Male,Christian,Summer,Eid,High,,2204,6,Urban,Graduate,Party Wear,Dark,Floral,Cotton,Celebrity Trends,3,Celebrities,Accessories,Average,,194,No,244,9/16/2024 8:47,12/19/2023,66958,71,Seasonal Trend Followers
C0354,18.0,Male,Christian,,Eid,Medium,Low,2610,3,Urban,Undergraduate,Sarees / Salwar Kameez,Pastel,Printed,Cotton,Celebrity Trends,3,Social Media,Original Fit,Average,Weak,210,Yes,226,4/19/2025 9:03,12/20/2023,92074,10,Seasonal Trend Followers
C0355,,Female,Hindu,Winter,Christmas,Low,Medium,3283,4,Urban,High School,Formal Wear,Neutral,Floral,Cotton,E-Commerce Trends,3,,Accessories,Poor,Weak,188,Yes,310,2/10/2025 13:54,12/21/2023,20729,45,Seasonal Trend Followers
C0356,33.0,Male,Muslim,Winter,Christmas,Medium,Low,3055,3,Rural,Undergraduate,Western Casual,Pastel,Solid,Silk,E-Commerce Trends,1,Celebrities,Women's Wear,Good,Weak,182,No,223,4/20/2025 6:34,12/22/2023,55017,17,Festival-Driven High Spenders
C0357,31.0,Female,Muslim,Winter,,Low,High,1728,2,Urban,Undergraduate,Hijab/Abaya,Pastel,Solid,Wool,Celebrity Trends,0,Local Trends,Women's Wear,Good,Weak,200,No,376,3/28/2025 4:10,12/23/2023,76320,26,Price-Sensitive Young Fashionistas
C0358,29.0,Female,Muslim,Winter,Christmas,Low,Low,2066,6,Rural,Undergraduate,Party Wear,Bright,Printed,,E-Commerce Trends,0,Social Media,Original Fit,Average,Weak,223,No,268,4/3/2025 23:56,12/24/2023,37751,85,Price-Sensitive Young Fashionistas
C0359,40.0,,Hindu,Rainy,Christmas,Medium,Medium,3023,5,Urban,Graduate,Casual/Formal,Pastel,Floral,Rayon,Celebrity Trends,3,Celebrities,Women's Wear,Excellent,Strong,203,No,317,6/28/2024 3:17,12/25/2023,88069,92,Seasonal Trend Followers
C0360,32.0,Female,Hindu,Rainy,None,High,Medium,2424,3,Rural,Postgraduate,Festive Wear,Pastel,Printed,Wool,Celebrity Trends,1,Celebrities,Men's Wear,Excellent,Strong,183,No,220,5/15/2024 16:28,12/26/2023,64748,62,Festival-Driven High Spenders
C0361,45.0,Female,Muslim,Summer,Christmas,High,Medium,1373,7,Urban,Graduate,Hijab/Abaya,Dark,Printed,Wool,E-Commerce Trends,0,Local Trends,Men's Wear,Excellent,Weak,200,Yes,300,1/29/2025 14:23,12/27/2023,15801,46,Price-Sensitive Young Fashionistas
C0362,,Male,Hindu,Winter,Christmas,Medium,Low,1556,4,Rural,Postgraduate,Hijab/Abaya,Bright,Floral,Wool,Celebrity Trends,0,Social Media,,Average,Weak,173,No,303,8/11/2024 19:42,12/28/2023,29190,64,Price-Sensitive Young Fashionistas
C0363,19.0,Female,Muslim,Winter,Christmas,Medium,High,1969,7,Rural,Undergraduate,Western Casual,Dark,Printed,,Social Media,2,Celebrities,Original Fit,Average,Strong,187,No,274,6/9/2024 13:35,12/29/2023,59689,2,Comfort-First Traditional Buyers
C0364,49.0,Female,,Winter,Christmas,Low,High,1521,2,Urban,Undergraduate,Indo-Western,,Solid,,E-Commerce Trends,0,,Accessories,Excellent,Moderate,187,No,206,3/25/2025 15:19,12/30/2023,60993,54,Price-Sensitive Young Fashionistas
C0365,40.0,Female,Christian,Rainy,Eid,Medium,Low,2182,7,Urban,Graduate,Party Wear,Neutral,Floral,,Traditional Media,2,Celebrities,Women's Wear,Excellent,Strong,203,No,323,11/12/2024 10:38,12/31/2023,39592,65,Comfort-First Traditional Buyers
C0366,39.0,Female,Christian,Winter,Christmas,Low,Medium,1287,5,Urban,Graduate,Indo-Western,Neutral,Floral,Cotton,Social Media,2,Social Media,Accessories,Good,Strong,212,No,370,9/8/2024 18:04,1/1/2024,20647,51,Comfort-First Traditional Buyers
C0367,42.0,Female,Muslim,Rainy,None,High,High,2574,2,Rural,Undergraduate,Western Casual,Bright,Floral,Wool,Local Culture,3,Local Trends,Accessories,,Strong,201,No,362,1/21/2025 16:09,1/2/2024,18716,53,Seasonal Trend Followers
C0368,39.0,Female,Hindu,Winter,None,High,Medium,1891,7,Rural,Graduate,Sarees / Salwar Kameez,Bright,Floral,Silk,Celebrity Trends,0,Celebrities,Men's Wear,,Strong,196,No,258,1/1/2025 8:08,1/3/2024,98891,36,Price-Sensitive Young Fashionistas
C0369,,Female,Hindu,Winter,None,Medium,Low,3154,3,Urban,High School,Indo-Western,Neutral,Printed,Wool,E-Commerce Trends,1,,Men's Wear,Excellent,,183,No,292,8/11/2024 0:55,1/4/2024,97545,26,Festival-Driven High Spenders
C0370,59.0,Female,Christian,Summer,Diwali,Medium,,3089,6,Urban,Graduate,Western Casual,Neutral,Printed,Wool,Traditional Media,1,Social Media,Men's Wear,Excellent,Moderate,195,No,338,7/31/2024 18:57,1/5/2024,99912,29,Festival-Driven High Spenders
C0371,23.0,Female,Christian,Winter,Eid,Low,High,1927,4,Rural,High School,Traditional,Neutral,Solid,Cotton,Local Culture,0,Local Trends,Men's Wear,Poor,Weak,206,Yes,380,5/23/2024 13:34,1/6/2024,80316,21,Price-Sensitive Young Fashionistas
C0372,32.0,,Hindu,Winter,Christmas,Medium,High,3411,7,Urban,Postgraduate,Formal Wear,Neutral,Checks,Cotton,Local Culture,3,,Accessories,Average,Weak,209,Yes,349,3/25/2025 2:40,1/7/2024,12368,11,Seasonal Trend Followers
C0373,54.0,Male,Hindu,Summer,Diwali,High,Medium,2749,4,Rural,Graduate,Party Wear,,Checks,Cotton,Social Media,1,Celebrities,,,Moderate,188,No,279,9/10/2024 23:43,1/8/2024,87575,40,Festival-Driven High Spenders
C0374,50.0,Male,Hindu,Rainy,Christmas,Medium,Low,1615,7,Rural,High School,Hijab/Abaya,Dark,Solid,Wool,Social Media,0,Social Media,Women's Wear,Good,Weak,213,No,363,2/6/2025 23:14,1/9/2024,16655,11,Price-Sensitive Young Fashionistas
C0375,25.0,Male,Hindu,Rainy,Diwali,Medium,Medium,2423,2,Urban,Undergraduate,Festive Wear,Bright,Checks,Wool,Celebrity Trends,3,Celebrities,Men's Wear,Poor,Weak,206,Yes,285,6/9/2024 23:12,1/10/2024,80031,36,Seasonal Trend Followers
C0376,22.0,Male,Hindu,,Diwali,High,Low,2049,6,Rural,Graduate,Ethnic Wear,Dark,Solid,Wool,E-Commerce Trends,2,Celebrities,Men's Wear,Excellent,Weak,178,Yes,247,7/7/2024 23:32,1/11/2024,86429,59,Comfort-First Traditional Buyers
C0377,,Male,,,None,High,Medium,1652,7,Urban,Undergraduate,Formal Wear,Dark,,Cotton,E-Commerce Trends,2,Social Media,Men's Wear,Average,Moderate,209,Yes,377,4/22/2025 11:31,1/12/2024,97922,39,Comfort-First Traditional Buyers
C0378,21.0,Female,Muslim,Winter,None,Low,High,2422,2,Urban,Postgraduate,Festive Wear,Pastel,Floral,Rayon,E-Commerce Trends,1,Celebrities,Original Fit,Average,Moderate,215,Yes,348,5/1/2025 18:25,1/13/2024,65766,99,Festival-Driven High Spenders
C0379,23.0,Male,Hindu,,Diwali,Low,Low,1396,4,Urban,Postgraduate,Fusion Wear,Dark,Floral,Silk,Celebrity Trends,2,Local Trends,Women's Wear,Poor,Weak,207,No,209,4/6/2025 21:27,1/14/2024,23403,54,Comfort-First Traditional Buyers
C0380,49.0,Female,Christian,Summer,None,High,Low,3086,5,Urban,Undergraduate,Fusion Wear,Neutral,Printed,Rayon,Social Media,1,Celebrities,Women's Wear,Poor,Weak,191,No,248,12/26/2024 23:06,1/15/2024,42097,98,Festival-Driven High Spenders
C0381,47.0,Male,Muslim,Winter,Diwali,High,Low,2356,7,Urban,Graduate,Formal Wear,Neutral,Floral,Wool,Celebrity Trends,0,Social Media,Accessories,Good,Weak,187,No,286,6/25/2024 12:08,1/16/2024,88657,55,Price-Sensitive Young Fashionistas
C0382,52.0,Female,Hindu,Summer,,Medium,High,2096,4,Rural,Graduate,Western Casual,Pastel,Floral,Wool,Social Media,2,Local Trends,Accessories,Good,Strong,185,No,298,12/13/2024 1:38,1/17/2024,20966,24,Comfort-First Traditional Buyers
C0383,57.0,Female,Christian,Summer,None,High,,674,2,Rural,Graduate,Indo-Western,Pastel,Checks,Rayon,Social Media,0,Local Trends,Men's Wear,Excellent,Strong,197,Yes,222,8/9/2024 19:12,1/18/2024,62921,22,Price-Sensitive Young Fashionistas
C0384,,Female,Muslim,Winter,None,Medium,High,2479,2,Urban,Postgraduate,Sarees / Salwar Kameez,Pastel,Printed,Wool,Traditional Media,2,Celebrities,Original Fit,Excellent,Strong,215,Yes,262,11/24/2024 9:02,1/19/2024,59726,69,Comfort-First Traditional Buyers
C0385,30.0,Female,Christian,Winter,None,High,Low,2287,5,Urban,High School,Sarees / Salwar Kameez,Pastel,,Silk,Traditional Media,0,Celebrities,Accessories,,Moderate,190,No,215,8/15/2024 22:10,1/20/2024,60300,56,Price-Sensitive Young Fashionistas
C0386,59.0,,Hindu,Summer,Eid,High,Medium,3348,6,Urban,Undergraduate,Fusion Wear,Pastel,Checks,Wool,Traditional Media,3,Social Media,Accessories,Poor,Weak,204,No,378,3/24/2025 4:13,1/21/2024,32677,33,Seasonal Trend Followers
C0387,47.0,Female,Hindu,Rainy,Diwali,Medium,High,1104,3,Rural,Undergraduate,Hijab/Abaya,Dark,Floral,Silk,Social Media,2,Local Trends,Men's Wear,Poor,Moderate,205,No,353,2/2/2025 18:23,1/22/2024,65609,36,Comfort-First Traditional Buyers
C0388,36.0,Male,Hindu,Rainy,Christmas,Medium,Low,2011,7,Urban,High School,Western Casual,Pastel,Floral,Rayon,Local Culture,0,Social Media,Men's Wear,Average,Moderate,202,Yes,311,4/26/2025 3:53,1/23/2024,66661,20,Price-Sensitive Young Fashionistas
C0389,,Female,Hindu,Winter,None,High,Low,1564,2,Urban,Undergraduate,Sarees / Salwar Kameez,Dark,,Rayon,E-Commerce Trends,2,Celebrities,,Excellent,Moderate,212,No,251,1/22/2025 18:54,1/24/2024,41024,83,Comfort-First Traditional Buyers
C0390,36.0,Male,Muslim,Winter,Diwali,Low,High,1651,5,Rural,Postgraduate,Traditional,Bright,Floral,Wool,Celebrity Trends,2,Local Trends,Accessories,Poor,Weak,218,No,311,9/16/2024 20:28,1/25/2024,80313,99,Comfort-First Traditional Buyers
C0391,45.0,Female,Muslim,Rainy,Eid,High,High,3523,4,Urban,High School,Formal Wear,Pastel,Floral,Silk,Celebrity Trends,3,Social Media,Women's Wear,Average,Strong,221,No,362,1/14/2025 16:00,1/26/2024,63006,81,Seasonal Trend Followers
C0392,43.0,Female,Christian,Summer,Christmas,High,High,1646,3,Rural,High School,Ethnic Wear,Pastel,Printed,Wool,Traditional Media,2,Social Media,Original Fit,Excellent,Weak,197,No,261,10/11/2024 1:09,1/27/2024,25338,62,Comfort-First Traditional Buyers
C0393,54.0,Male,Hindu,Rainy,None,Medium,Low,3024,3,Rural,Postgraduate,Formal Wear,Dark,Floral,Cotton,Local Culture,1,Social Media,Women's Wear,Good,Weak,190,No,307,5/15/2024 11:13,1/28/2024,78027,98,Festival-Driven High Spenders
C0394,43.0,Male,Christian,Rainy,Eid,Low,High,2988,4,Urban,Graduate,Hijab/Abaya,,Checks,Cotton,Traditional Media,3,Social Media,Accessories,Good,Moderate,205,No,359,7/15/2024 7:59,1/29/2024,90135,73,Seasonal Trend Followers
C0395,40.0,Male,Muslim,Rainy,Eid,Medium,Low,1865,6,Urban,Undergraduate,Formal Wear,Dark,Printed,Cotton,Social Media,2,Social Media,Women's Wear,Poor,Moderate,182,Yes,290,10/3/2024 12:43,1/30/2024,29508,26,Comfort-First Traditional Buyers
C0396,26.0,Male,Hindu,Rainy,,Medium,High,1605,3,Rural,Undergraduate,Hijab/Abaya,Dark,Floral,Cotton,E-Commerce Trends,2,Local Trends,Women's Wear,Average,,185,Yes,284,2/5/2025 9:57,1/31/2024,13051,66,Comfort-First Traditional Buyers
C0397,,Female,Hindu,,Diwali,Low,,981,3,Rural,Graduate,Fusion Wear,Pastel,Solid,Wool,E-Commerce Trends,0,Social Media,Accessories,Good,Strong,180,Yes,239,8/25/2024 8:42,2/1/2024,58747,73,Price-Sensitive Young Fashionistas
C0398,18.0,Male,Muslim,Winter,None,Medium,,1655,3,Urban,High School,Festive Wear,,Printed,Cotton,Local Culture,0,Local Trends,Men's Wear,Average,,190,No,281,9/26/2024 7:05,2/2/2024,97142,73,Price-Sensitive Young Fashionistas
C0399,18.0,Male,Muslim,,None,High,Medium,1600,7,Rural,Undergraduate,Traditional,Neutral,Printed,Silk,Social Media,2,Social Media,Accessories,Average,Strong,206,No,290,5/13/2024 20:01,2/3/2024,97235,40,Comfort-First Traditional Buyers
C0400,51.0,Male,Muslim,Summer,Diwali,Low,High,2641,4,Urban,Graduate,Traditional,Dark,Solid,Rayon,Social Media,2,Celebrities,Men's Wear,Good,Weak,187,No,350,8/15/2024 21:44,2/4/2024,64021,17,Comfort-First Traditional Buyers
C0401,49.0,Female,,Summer,Diwali,High,High,1464,5,Urban,Undergraduate,Casual/Formal,Pastel,Floral,Rayon,Traditional Media,0,Celebrities,Accessories,Average,Moderate,182,Yes,292,11/19/2024 17:25,2/5/2024,76412,1,Price-Sensitive Young Fashionistas
C0402,42.0,Male,Muslim,,Diwali,Medium,Low,1975,2,Rural,Graduate,Indo-Western,Bright,,Cotton,Celebrity Trends,2,Social Media,Accessories,Good,Weak,219,No,331,6/13/2024 16:31,2/6/2024,68335,89,Comfort-First Traditional Buyers
C0403,57.0,Male,Hindu,Rainy,Christmas,High,Low,3322,5,Rural,Graduate,Casual/Formal,Neutral,Printed,Cotton,E-Commerce Trends,1,Celebrities,Accessories,Poor,Strong,204,No,287,12/16/2024 11:40,2/7/2024,66179,61,Festival-Driven High Spenders
C0404,18.0,Male,Muslim,Winter,Christmas,Medium,Low,2523,5,Rural,High School,Hijab/Abaya,Bright,Printed,Cotton,Social Media,1,Local Trends,Original Fit,Excellent,Moderate,185,No,325,7/11/2024 14:03,2/8/2024,42093,43,Festival-Driven High Spenders
C0405,,,,Winter,None,High,Medium,2440,2,Rural,High School,Party Wear,Neutral,Floral,Wool,Traditional Media,0,Social Media,Men's Wear,Excellent,Strong,197,No,345,2/19/2025 22:59,2/9/2024,79678,42,Price-Sensitive Young Fashionistas
C0406,56.0,Female,Hindu,Summer,Christmas,Medium,Medium,1629,7,Urban,Graduate,Fusion Wear,Pastel,Floral,Rayon,Social Media,0,Local Trends,Original Fit,Poor,Moderate,201,No,338,5/18/2024 13:50,2/10/2024,90738,25,Price-Sensitive Young Fashionistas
C0407,22.0,Male,,Summer,Eid,High,Low,2981,5,Rural,Undergraduate,Casual/Formal,Dark,Checks,Cotton,Traditional Media,1,Social Media,Accessories,Good,Moderate,184,No,277,8/22/2024 10:26,2/11/2024,49734,39,Festival-Driven High Spenders
C0408,39.0,Male,Muslim,Rainy,None,High,High,3108,7,Urban,Undergraduate,Sarees / Salwar Kameez,Bright,Printed,Silk,Celebrity Trends,3,Celebrities,Women's Wear,Good,,176,Yes,352,11/5/2024 22:53,2/12/2024,82615,35,Seasonal Trend Followers
C0409,46.0,Female,Hindu,Rainy,,High,High,2860,6,Rural,Graduate,Traditional,Bright,Printed,Cotton,Celebrity Trends,3,Local Trends,Original Fit,Good,Weak,189,No,331,9/24/2024 14:57,2/13/2024,83523,3,Seasonal Trend Followers
C0410,,Female,Muslim,Summer,Diwali,Medium,,1620,7,Rural,Postgraduate,Casual/Formal,,Solid,Rayon,Traditional Media,2,Celebrities,,Good,Strong,191,Yes,261,9/15/2024 8:07,2/14/2024,27019,44,Comfort-First Traditional Buyers
C0411,29.0,Male,Muslim,Winter,Eid,Medium,,3064,3,Rural,High School,Fusion Wear,Bright,Checks,Cotton,Traditional Media,1,Celebrities,Accessories,Poor,Weak,209,Yes,320,7/16/2024 12:17,2/15/2024,93613,51,Festival-Driven High Spenders
C0412,43.0,Female,Muslim,Winter,Diwali,High,Low,1987,5,Rural,High School,Western Casual,Neutral,Floral,Rayon,Local Culture,2,Social Media,Original Fit,Excellent,Weak,203,Yes,313,5/2/2025 16:51,2/16/2024,96672,94,Comfort-First Traditional Buyers
C0413,33.0,Female,,Winter,None,Medium,High,2896,6,Rural,Graduate,Sarees / Salwar Kameez,Dark,Checks,Cotton,E-Commerce Trends,2,Local Trends,Women's Wear,Average,Weak,207,No,328,4/8/2025 21:31,2/17/2024,83847,98,Comfort-First Traditional Buyers
C0414,54.0,Male,Hindu,Summer,Diwali,Medium,Low,2090,3,Urban,High School,Hijab/Abaya,Neutral,Floral,Silk,Local Culture,2,Celebrities,Original Fit,Average,Moderate,210,No,247,3/24/2025 22:25,2/18/2024,92750,12,Comfort-First Traditional Buyers
C0415,39.0,Female,Christian,Winter,Christmas,Low,Medium,2646,6,Rural,Undergraduate,Ethnic Wear,Neutral,Floral,Cotton,Local Culture,1,Social Media,,Excellent,Weak,204,No,247,1/15/2025 12:34,2/19/2024,89634,19,Festival-Driven High Spenders
C0416,46.0,,Muslim,Rainy,Christmas,High,High,2035,2,Rural,Postgraduate,Party Wear,Pastel,Checks,Silk,Traditional Media,2,Social Media,Original Fit,Poor,Strong,200,Yes,354,1/30/2025 16:10,2/20/2024,38251,44,Comfort-First Traditional Buyers
C0417,31.0,Female,Christian,Rainy,None,Low,High,3059,4,Urban,High School,Hijab/Abaya,Neutral,Printed,,Celebrity Trends,0,Social Media,Women's Wear,Average,Moderate,193,No,253,9/20/2024 4:06,2/21/2024,35945,59,Price-Sensitive Young Fashionistas
C0418,45.0,Male,Muslim,Summer,Diwali,High,,3109,5,Urban,Postgraduate,Casual/Formal,Pastel,Floral,Cotton,Local Culture,0,Celebrities,Women's Wear,Excellent,Moderate,179,No,244,9/21/2024 17:09,2/22/2024,42217,49,Price-Sensitive Young Fashionistas
C0419,22.0,,Christian,Rainy,None,Low,Low,2710,2,Urban,Postgraduate,Ethnic Wear,Bright,,Silk,Celebrity Trends,3,Social Media,Men's Wear,,Weak,210,No,364,6/15/2024 19:02,2/23/2024,18308,61,Seasonal Trend Followers
C0420,47.0,Female,Muslim,Summer,Diwali,High,Low,1964,7,Urban,Undergraduate,Fusion Wear,Bright,Solid,Wool,E-Commerce Trends,2,,Women's Wear,Average,Moderate,208,No,262,10/5/2024 8:05,2/24/2024,15949,17,Comfort-First Traditional Buyers
C0421,22.0,Female,Christian,Winter,Eid,High,High,3129,7,Rural,Postgraduate,Formal Wear,Pastel,Checks,Cotton,Celebrity Trends,3,Local Trends,,,Strong,189,Yes,333,4/1/2025 10:57,2/25/2024,61990,74,Seasonal Trend Followers
C0422,29.0,Female,Christian,Winter,,Medium,Medium,2158,5,Urban,Graduate,Casual/Formal,Neutral,Solid,Cotton,E-Commerce Trends,2,Celebrities,Women's Wear,,Strong,213,No,292,1/4/2025 17:07,2/26/2024,11150,57,Comfort-First Traditional Buyers
C0423,33.0,Male,Christian,Winter,None,High,High,2727,7,Rural,Graduate,Western Casual,Dark,Floral,Silk,Local Culture,1,Local Trends,Accessories,Poor,Moderate,190,No,260,9/9/2024 7:24,2/27/2024,99480,55,Festival-Driven High Spenders
C0424,43.0,Female,Hindu,Rainy,Eid,Medium,Medium,2907,5,Rural,Undergraduate,Hijab/Abaya,Dark,Checks,Silk,Traditional Media,3,Social Media,Original Fit,Good,Weak,194,Yes,275,8/5/2024 5:59,2/28/2024,84740,47,Seasonal Trend Followers
C0425,,Female,Christian,Summer,Eid,Medium,Low,1904,2,Rural,Postgraduate,Sarees / Salwar Kameez,,Checks,Cotton,Traditional Media,2,Celebrities,Accessories,Poor,Weak,224,No,242,5/12/2024 23:55,2/29/2024,76617,12,Comfort-First Traditional Buyers
C0426,,Male,Hindu,Winter,None,High,Medium,1919,6,Rural,Undergraduate,Casual/Formal,Bright,Solid,Wool,Traditional Media,0,Social Media,Accessories,Excellent,Moderate,232,No,290,12/20/2024 5:57,3/1/2024,26896,62,Price-Sensitive Young Fashionistas
C0427,56.0,Male,,,None,High,Low,3780,6,Urban,Graduate,Party Wear,Bright,Checks,Silk,Celebrity Trends,3,,Original Fit,Excellent,,185,No,275,11/19/2024 2:41,3/2/2024,56175,80,Seasonal Trend Followers
C0428,53.0,Female,Christian,Winter,Eid,Medium,Medium,1766,7,Urban,Undergraduate,Western Casual,Dark,Checks,Silk,Celebrity Trends,0,Celebrities,Women's Wear,Average,Moderate,219,Yes,277,12/31/2024 19:30,3/3/2024,17805,88,Price-Sensitive Young Fashionistas
C0429,50.0,Male,Muslim,Rainy,,High,High,3193,3,Urban,Postgraduate,Western Casual,Pastel,Floral,Rayon,Traditional Media,3,Social Media,Accessories,Poor,Weak,214,Yes,322,10/23/2024 23:51,3/4/2024,15237,83,Seasonal Trend Followers
C0430,,Female,,Rainy,Eid,Low,Low,1589,2,Rural,High School,Ethnic Wear,Dark,Checks,Wool,Local Culture,2,Local Trends,Women's Wear,Average,Weak,208,Yes,301,10/19/2024 21:45,3/5/2024,30056,8,Comfort-First Traditional Buyers
C0431,54.0,Male,Christian,Summer,None,High,High,3045,6,Urban,High School,Festive Wear,,Printed,Wool,E-Commerce Trends,1,Local Trends,Original Fit,Average,Moderate,189,No,296,1/14/2025 15:01,3/6/2024,55543,95,Festival-Driven High Spenders
C0432,40.0,Male,Hindu,,Eid,Medium,High,1076,5,Urban,Undergraduate,Casual/Formal,Neutral,Solid,Cotton,Social Media,2,,Men's Wear,Excellent,Strong,230,No,377,1/10/2025 17:13,3/7/2024,66556,21,Comfort-First Traditional Buyers
C0433,27.0,Male,Christian,Rainy,Diwali,Medium,Low,2602,6,Rural,Graduate,Fusion Wear,Pastel,Checks,Wool,E-Commerce Trends,3,,Women's Wear,Average,Moderate,185,Yes,213,11/7/2024 17:49,3/8/2024,13343,81,Seasonal Trend Followers
C0434,22.0,Female,Muslim,Summer,,Medium,Low,1871,2,Urban,Graduate,Western Casual,Pastel,Solid,Cotton,E-Commerce Trends,0,Social Media,Women's Wear,Good,Strong,224,No,355,8/19/2024 6:32,3/9/2024,23500,87,Price-Sensitive Young Fashionistas
C0435,53.0,Female,Muslim,Winter,Christmas,Medium,High,3426,5,Urban,Undergraduate,Hijab/Abaya,Neutral,Solid,Rayon,Local Culture,1,Celebrities,Men's Wear,Average,Strong,208,No,286,4/23/2025 10:44,3/10/2024,63222,80,Festival-Driven High Spenders
C0436,51.0,Male,Christian,Rainy,Eid,High,High,1972,4,Urban,Graduate,Casual/Formal,Bright,Solid,Wool,Celebrity Trends,2,Local Trends,Men's Wear,Poor,Moderate,230,Yes,293,4/2/2025 0:36,3/11/2024,39375,70,Comfort-First Traditional Buyers
C0437,48.0,,,Summer,Diwali,Medium,,1713,4,Urban,Postgraduate,Sarees / Salwar Kameez,Pastel,Checks,Silk,Celebrity Trends,2,Social Media,Original Fit,,Moderate,218,No,359,10/8/2024 23:30,3/12/2024,19662,72,Comfort-First Traditional Buyers
C0438,27.0,,Hindu,Rainy,,Medium,High,1725,5,Urban,High School,Casual/Formal,Neutral,Checks,Rayon,Social Media,2,Local Trends,Women's Wear,Excellent,Strong,192,No,329,1/22/2025 19:45,3/13/2024,26964,25,Comfort-First Traditional Buyers
C0439,,Female,Muslim,Rainy,Eid,Medium,Low,1550,2,Rural,High School,Ethnic Wear,Neutral,,Cotton,Social Media,2,Local Trends,Women's Wear,Poor,Strong,188,Yes,361,4/5/2025 9:25,3/14/2024,69638,82,Comfort-First Traditional Buyers
C0440,49.0,Male,Muslim,Rainy,Eid,High,Low,2320,6,Urban,Undergraduate,Ethnic Wear,Bright,,Rayon,Local Culture,1,Celebrities,Original Fit,Good,Strong,175,Yes,317,4/3/2025 3:59,3/15/2024,83666,89,Festival-Driven High Spenders
